Title	Source	Date	Category	Group
Se revelan nuevos detalles sobre el mundo abierto y la sociedad de Elden Ring	Atomix	Thu, 24 Sep 2020 17:05:00 GMT	Ciencia y tecnología	273
Elden Ring permitirá viajar a caballo y tratará temas como el racismo y la política	Vandal	Thu, 24 Sep 2020 17:05:00 GMT	Ciencia y tecnología	273
Revelados nuevos detalles de Elden Ring | SomosXbox	SomosXbox	Thu, 24 Sep 2020 17:05:00 GMT	Ciencia y tecnología	273
El equipo de Elden Ring incluye a miembros de Juego de Tronos, a la que se parecerá temáticamente	Hobby Consolas	Thu, 24 Sep 2020 17:05:00 GMT	Ciencia y tecnología	273
Un remake de ‘Metal Gear Solid’ estaría en camino a la PS5	Hipertextual	Wed, 23 Sep 2020 17:38:21 GMT	Ciencia y tecnología	274
PS5 contaría con estas versiones remasterizadas de Metal Gear Solid	Diario Depor	Wed, 23 Sep 2020 17:38:21 GMT	Ciencia y tecnología	274
Konami traerá los dos primeros juegos de Metal Gear Solid a PC, junto con Castlevania y Contra	HD Tecnología	Wed, 23 Sep 2020 17:38:21 GMT	Ciencia y tecnología	274
Konami estaría preparando versiones de PC de Metal Gear	MALDITOS NERDS	Wed, 23 Sep 2020 17:38:21 GMT	Ciencia y tecnología	274
El remake de Metal Gear Solid parece estar en camino para PS5	Alfa Beta Juega	Wed, 23 Sep 2020 17:38:21 GMT	Ciencia y tecnología	274
Mafia: Definitive Edition, análisis. Un remake a la altura de la leyenda	AS	Thu, 24 Sep 2020 15:00:11 GMT	Ciencia y tecnología	275
Análisis Mafia: Definitive Edition, lo primero es la familia (PS4, Xbox One, PC)	Vandal	Thu, 24 Sep 2020 15:00:11 GMT	Ciencia y tecnología	275
Análisis MAFIA DEFINITIVE EDITION (Xbox One, PS4, PC) El REMAKE del primer MAFIA	Vandal.net	Thu, 24 Sep 2020 15:00:11 GMT	Ciencia y tecnología	275
Mafia: Definitive Edition, ANÁLISIS. ¿El remake esperado?	MeriStation	Thu, 24 Sep 2020 15:00:11 GMT	Ciencia y tecnología	275
ANÁLISIS en VIDEO de MAFIA: EDICIÓN DEFINITIVA, un gran remake de un gran CLÁSICO de la ACCIÓN	3DJuegos.com	Thu, 24 Sep 2020 15:00:11 GMT	Ciencia y tecnología	275
Football Manager 2021 anuncia fecha en su nuevo tráiler y el regreso a Xbox 13 años después	3DJuegos	Thu, 24 Sep 2020 18:40:00 GMT	Ciencia y tecnología	276
Football Manager 2021 Touch ha sido anunciado para Nintendo Switch	Nintenderos.com	Thu, 24 Sep 2020 18:40:00 GMT	Ciencia y tecnología	276
Xiaomi Mi Note 10 Lite, análisis: un todoterreno con monstruosa batería que es la gran referencia en gama...	Xataka	Tue, 22 Sep 2020 20:40:50 GMT	Ciencia y tecnología	277
El Xiaomi Mi 10 a precio mínimo en Amazon y se está agotando	Andro4all	Tue, 22 Sep 2020 20:40:50 GMT	Ciencia y tecnología	277
Xiaomi: MIUI 12 llegó a estos dos celulares viejos	Fayerwayer	Tue, 22 Sep 2020 20:40:50 GMT	Ciencia y tecnología	277
Xiaomi: estos son los cinco mejores celulares de la compañía china en 2020	Fayerwayer	Tue, 22 Sep 2020 20:40:50 GMT	Ciencia y tecnología	277
Los Redmi Note 8 y Note 8T cada vez más cerca de quedarse sin Android 11 - Noticias Xiaomi	XiaomiAdictos	Tue, 22 Sep 2020 20:40:50 GMT	Ciencia y tecnología	277
Una filtración de Call of Duty Warzone aporta más detalles el esperado modo zombies	Hobby Consolas	Wed, 23 Sep 2020 10:23:06 GMT	Ciencia y tecnología	278
La mejor configuración para FAL en Call of Duty Warzone y convertirlo en un francotirador letal	Hobby Consolas	Wed, 23 Sep 2020 10:23:06 GMT	Ciencia y tecnología	278
11 juegos para Android que no conocías y deberías instalar	Pro Android	Tue, 22 Sep 2020 20:32:05 GMT	Ciencia y tecnología	279
Los juegos para Android serán más ligeros y consumirán menos batería con una nueva técnica de compresión	RPP Noticias	Tue, 22 Sep 2020 20:32:05 GMT	Ciencia y tecnología	279
Among Us: truco para activar el chat de voz en el nuevo juego	Diario Depor	Thu, 24 Sep 2020 08:36:00 GMT	Ciencia y tecnología	280
Cómo activar el chat por voz en Among Us	Aire de Santa Fe	Thu, 24 Sep 2020 08:36:00 GMT	Ciencia y tecnología	280
Luna azul en Halloween: ¿por qué se produce este extraño fenómeno? ¿Qué significa?	Fayerwayer	Wed, 23 Sep 2020 13:33:39 GMT	Ciencia y tecnología	281
Luna Azul Iluminará la Noche de Halloween	Telemundo 52	Wed, 23 Sep 2020 13:33:39 GMT	Ciencia y tecnología	281
Habrá "Luna azul" el Día de Brujas: qué es este fenómeno que ocurre cada 2 años y medio	Nuevo Diario de Santiago del Estero	Wed, 23 Sep 2020 13:33:39 GMT	Ciencia y tecnología	281
Fecha, hora y detalles de la nueva actualización de Free Fire	RedGol	Tue, 22 Sep 2020 22:08:00 GMT	Ciencia y tecnología	282
Fecha y Hora para la actualización de septiembre de Free Fire	Bolavip	Tue, 22 Sep 2020 22:08:00 GMT	Ciencia y tecnología	282
Free Fire: las nuevas funciones y mejoras en armas y equipo, ¿cuándo llegan?	Metro Ecuador	Tue, 22 Sep 2020 22:08:00 GMT	Ciencia y tecnología	282
Fortnite - Desafío de Wolverine: ¿dónde esta el camión de transporte de Trask?	AS	Thu, 24 Sep 2020 13:27:37 GMT	Ciencia y tecnología	283
Fortnite Semana 5 Temporada 4: todos los desafíos y cómo completarlos	AS	Thu, 24 Sep 2020 13:27:37 GMT	Ciencia y tecnología	283
Nuevo MTL en Fortnite: Dominación de MARVEL ¡Superpoderes por todos lados!	Bolavip	Thu, 24 Sep 2020 13:27:37 GMT	Ciencia y tecnología	283
Dónde encontrar a Wolverine en Fortnite ¡Nuevas habilidades míticas!	Bolavip	Thu, 24 Sep 2020 13:27:37 GMT	Ciencia y tecnología	283
Desafío Wolverine semana 5: dónde encontrar el camión de transporte de Trask en Fortnite Temporada 4	Hobby Consolas	Thu, 24 Sep 2020 13:27:37 GMT	Ciencia y tecnología	283
Oficial: Among Us 2 es cancelado; se centrarán en mejorar el juego original	AS	Thu, 24 Sep 2020 00:07:00 GMT	Ciencia y tecnología	284
Among Us 2 cancelado: InnerSloth pondrá todos sus esfuerzos en actualizar el 1	Bolavip	Thu, 24 Sep 2020 00:07:00 GMT	Ciencia y tecnología	284
Among Us 2: por el éxito del juego original cancelan por ahora la secuela	LA NACION	Thu, 24 Sep 2020 00:07:00 GMT	Ciencia y tecnología	284
Among Us 2 CANCELADO: al juego se le está poniendo cara de GTA V por los años que lo van a estirar	Xataka TV	Thu, 24 Sep 2020 00:07:00 GMT	Ciencia y tecnología	284
Among Us: Actualizarlo en PC y móvil es muy fácil. Aquí te decimos cómo	TierraGamer	Thu, 24 Sep 2020 00:07:00 GMT	Ciencia y tecnología	284
Más allá de la broma, 2020 está siendo un buen año para Linux en el escritorio y más allá	Xataka	Thu, 24 Sep 2020 13:07:00 GMT	Ciencia y tecnología	285
Winget, el nuevo gestor de paquetes de Windows 10, ya permite instalar apps de la Microsoft Store: te...	Genbeta	Thu, 24 Sep 2020 13:07:00 GMT	Ciencia y tecnología	285
Microsoft libera la Build 20221 en el canal Dev de Insider	Microsofters	Thu, 24 Sep 2020 13:07:00 GMT	Ciencia y tecnología	285
Microsoft libera la Build 20221 dentro del Canal Dev: Meet Now se integra en la barra de tareas para hacer...	Xataka Windows	Thu, 24 Sep 2020 13:07:00 GMT	Ciencia y tecnología	285
Microsoft lanza la Build 19042.541: los insiders de los canales Beta y Release Preview reciben la...	Xataka Windows	Thu, 24 Sep 2020 13:07:00 GMT	Ciencia y tecnología	285
14 apps Android que deberías borrar ahora mismo: pueden estar robando tu dinero	Andro4all	Thu, 24 Sep 2020 11:02:00 GMT	Ciencia y tecnología	286
Personaliza tu Android: 28 packs de iconos Android gratis por poco tiempo	Pro Android	Thu, 24 Sep 2020 11:02:00 GMT	Ciencia y tecnología	286
VLC se actualiza con grandes mejoras en móviles y Android TV	Xataka Android	Thu, 24 Sep 2020 11:02:00 GMT	Ciencia y tecnología	286
VLC para Android se actualiza con nueva interfaz y modo oscuro	El Androide Libre	Thu, 24 Sep 2020 11:02:00 GMT	Ciencia y tecnología	286
25 apps gratuitas que no deberías perder de vista	El Androide Feliz	Thu, 24 Sep 2020 11:02:00 GMT	Ciencia y tecnología	286
Estos son los 3 juegos gratis para Xbox One gracias a los Free Play Days | SomosXbox	SomosXbox	Thu, 24 Sep 2020 13:05:49 GMT	Ciencia y tecnología	287
¿Buscas auriculares Bluetooth? Oferta de risa por unos Motorola	TopesDeGama	Thu, 24 Sep 2020 10:02:32 GMT	Ciencia y tecnología	288
¿Tienes un Huawei Matebook? Accesorios que no deben faltarte	TopesDeGama	Thu, 24 Sep 2020 10:02:32 GMT	Ciencia y tecnología	288
Cuida la postura: atriles para portátiles de 13 pulgadas	TopesDeGama	Thu, 24 Sep 2020 10:02:32 GMT	Ciencia y tecnología	288
Chollazo: webcam Logitech HD al mejor precio para trabajar en casa	TopesDeGama	Thu, 24 Sep 2020 10:02:32 GMT	Ciencia y tecnología	288
Tablet Huawei en oferta hoy con un descuentazo del 20%	TopesDeGama	Thu, 24 Sep 2020 10:02:32 GMT	Ciencia y tecnología	288
Mañana arrancan los Worlds 2020 de League of Legends	Vandal	Wed, 23 Sep 2020 15:07:00 GMT	Ciencia y tecnología	289
Reveladas todas las mejoras a campeones para el parche 10.20 de League of Legends	Bolavip	Wed, 23 Sep 2020 15:07:00 GMT	Ciencia y tecnología	289
Riot anticipa los dos nuevos campeones que llegarán a League of Legends en 2020	Bolavip	Wed, 23 Sep 2020 15:07:00 GMT	Ciencia y tecnología	289
League of Legends: Worlds 2020, dónde ver la fecha 1 de Play-In	Diario Depor	Wed, 23 Sep 2020 15:07:00 GMT	Ciencia y tecnología	289
Riot Games nerfea severamente a Samira en menos de 24 horas	Movistar eSports	Wed, 23 Sep 2020 15:07:00 GMT	Ciencia y tecnología	289
La AMD Radeon RX 6900 XT con 16GB podría costar $ 499	HD Tecnología	Wed, 23 Sep 2020 14:42:10 GMT	Ciencia y tecnología	290
La GPU “Navy Flounder” basada en RDNA2 contará con 2560 Stream Processors y un bus de memoria de 192 bits	HD Tecnología	Wed, 23 Sep 2020 14:42:10 GMT	Ciencia y tecnología	290
AMD RX 6000 Navy Flounder podría tener 2560 Stream Processors	HardwarEsfera	Wed, 23 Sep 2020 14:42:10 GMT	Ciencia y tecnología	290
AMD Navi 22 es detallado con 40 CUs, 2560 núcleos y bus de 192 bits	Profesional Review	Wed, 23 Sep 2020 14:42:10 GMT	Ciencia y tecnología	290
La GPU AMD ‘Navy Flounder’ cuenta con 2560 Stream Processors y una interfaz de memoria de 192 bits	El Chapuzas Informático	Wed, 23 Sep 2020 14:42:10 GMT	Ciencia y tecnología	290
Cyberpunk 2077 contará con estas zapatillas psicodélicas diseñadas por Adidas	AS	Thu, 24 Sep 2020 08:26:40 GMT	Ciencia y tecnología	291
Adidas revela increíble colaboración con Cyberpunk 2077	Atomix	Thu, 24 Sep 2020 08:26:40 GMT	Ciencia y tecnología	291
‘Cyberpunk 2077’ tendrá su propia edición especial de Adidas	Hipertextual	Thu, 24 Sep 2020 08:26:40 GMT	Ciencia y tecnología	291
Así son las futuristas zapatillas de Cyberpunk 2077 que Adidas aún no ha anunciado	Hobby Consolas	Thu, 24 Sep 2020 08:26:40 GMT	Ciencia y tecnología	291
Adidas lanza unas zapatillas basadas en Cyberpunk 2077	Gizmodo en Español	Thu, 24 Sep 2020 08:26:40 GMT	Ciencia y tecnología	291
Actualización de Free Fire: todos los cambios y novedades de la nueva versión	AS	Wed, 23 Sep 2020 14:02:00 GMT	Ciencia y tecnología	292
Free Fire: agenda semanal del 23 al 28 de septiembre; la Viuda Negra regresa	AS	Wed, 23 Sep 2020 14:02:00 GMT	Ciencia y tecnología	292
Free Fire: el reconocido DJ KSHMR será la estrella del nuevo evento	LEVELUP	Wed, 23 Sep 2020 14:02:00 GMT	Ciencia y tecnología	292
Free Fire Max se lanza en beta abierta en iOS y Android [VIDEO]	Libero.pe	Wed, 23 Sep 2020 14:02:00 GMT	Ciencia y tecnología	292
Free Fire anuncia una nueva colaboración con DJ KSHMR [FOTO]	Libero.pe	Wed, 23 Sep 2020 14:02:00 GMT	Ciencia y tecnología	292
Xiaomi Redmi 9, análisis: por 120€ lo tienes casi TODO	Xataka TV	Thu, 24 Sep 2020 09:59:36 GMT	Ciencia y tecnología	293
¿Los datos móviles no funcionan en tu Xiaomi? Este es el problema	Pro Android	Thu, 24 Sep 2020 09:59:36 GMT	Ciencia y tecnología	293
Xiaomi prepara la llegada de MIUI 12.1 y el regreso de las betas globales - Noticias Xiaomi	XiaomiAdictos	Thu, 24 Sep 2020 09:59:36 GMT	Ciencia y tecnología	293
MIUI 13 se centrará en la optimización del sistema y las animaciones - Noticias Xiaomi	XiaomiAdictos	Thu, 24 Sep 2020 09:59:36 GMT	Ciencia y tecnología	293
Te explicamos, paso a paso, cómo cambiar los iconos de tu iPhone con iOS 14	Hipertextual	Wed, 23 Sep 2020 14:30:00 GMT	Ciencia y tecnología	294
¿Qué significa ese punto naranja o verde que muestra tu iPhone en la esquina superior?	Hipertextual	Wed, 23 Sep 2020 14:30:00 GMT	Ciencia y tecnología	294
Si te actualizas a iOS 14, perderás Fortnite para siempre: Epic Games	CNET en Español	Wed, 23 Sep 2020 14:30:00 GMT	Ciencia y tecnología	294
Instalamos iOS 14 en el iPhone 6s y probamos lo que podemos, y no podemos, hacer en él	ComputerHoy.com	Wed, 23 Sep 2020 14:30:00 GMT	Ciencia y tecnología	294
Los Widgets más interesantes para iOS 14	Todo Apple - Actualidad iPhone	Wed, 23 Sep 2020 14:30:00 GMT	Ciencia y tecnología	294
¿Cuál es la herramienta con la que Zoom pretende ganarle a los hackers?	Sputnik Mundo	Wed, 23 Sep 2020 18:22:00 GMT	Ciencia y tecnología	295
The Last of Us: Así era el diseño inicial de Dina	Atomix	Wed, 23 Sep 2020 21:59:41 GMT	Ciencia y tecnología	296
Así era el diseño inicial de Dina en los primeros compases de desarrollo de The Last of Us 2	3DJuegos	Wed, 23 Sep 2020 21:59:41 GMT	Ciencia y tecnología	296
PlayStation Network se cae y presenta problemas para sus usuarios	LEVELUP	Thu, 24 Sep 2020 03:46:00 GMT	Ciencia y tecnología	297
Confía en mi logo (otra vez). ¿Por qué los videojuegos se anuncian tan mal?	AS	Wed, 23 Sep 2020 17:30:10 GMT	Ciencia y tecnología	298
Encuentran mensaje oculto en teaser de God of War 2	Atomix	Wed, 23 Sep 2020 17:30:10 GMT	Ciencia y tecnología	298
30 DETALLES ALUCINANTES de GOD of WAR PS4	Vandal.net	Wed, 23 Sep 2020 17:30:10 GMT	Ciencia y tecnología	298
Fans encuentran mensaje oculto en el trailer de God of War 5: Ragnarok	TierraGamer	Wed, 23 Sep 2020 17:30:10 GMT	Ciencia y tecnología	298
Los fans de God of War descubren un mensaje secreto en el tráiler de Ragnarok para PS5	Hobby Consolas	Wed, 23 Sep 2020 17:30:10 GMT	Ciencia y tecnología	298
Microsoft Launcher Beta actualiza sus iconos y fuentes y mejora el rendimiento	Microsofters	Wed, 23 Sep 2020 20:53:12 GMT	Ciencia y tecnología	299
Cambia todos los iconos de las apps en Nova Launcher con este truco	Android Ayuda	Wed, 23 Sep 2020 20:53:12 GMT	Ciencia y tecnología	299
Descarga gratis el clásico Chip's Challenge en Steam y te lo quedas para siempre	AS	Wed, 23 Sep 2020 19:27:50 GMT	Ciencia y tecnología	300
El mítico Chip's Challenge de Epyx está para descargar gratis en Steam y te lo quedas para siempre	Vida Extra	Wed, 23 Sep 2020 19:27:50 GMT	Ciencia y tecnología	300
Guía de eventos de Pokémon GO para octubre: Halloween, incursiones y más	Bolavip	Wed, 23 Sep 2020 20:09:00 GMT	Ciencia y tecnología	301
Pokémon GO: todos los eventos, Jefes de Incursión, tareas de investigación y más que llegarán en octubre	Vida Extra	Wed, 23 Sep 2020 20:09:00 GMT	Ciencia y tecnología	301
Pokémon GO octubre: Halloween, un evento lleno de estilo ¡y mucho más! - Pokémon GO Hub en Español	GO Hub Spain	Wed, 23 Sep 2020 20:09:00 GMT	Ciencia y tecnología	301
Pokémon GO confirma algunas de las novedades y eventos previstos para octubre	Nintenderos.com	Wed, 23 Sep 2020 20:09:00 GMT	Ciencia y tecnología	301
Todos los eventos de Octubre de Pokémon GO	Paranoias Gamers	Wed, 23 Sep 2020 20:09:00 GMT	Ciencia y tecnología	301
Cómo usar tu móvil como teclado para tu televisión con Android TV y otros sistemas	Andro4all	Wed, 23 Sep 2020 10:02:32 GMT	Ciencia y tecnología	302
Co-fundador de Blizzard crea nuevo estudio conformado por veteranos de la industria	Atomix	Wed, 23 Sep 2020 18:17:00 GMT	Ciencia y tecnología	303
Cofundador de Blizzard junto a otros exmiembros fundan nueva compañía “Dreamhaven”	Tarreo	Wed, 23 Sep 2020 18:17:00 GMT	Ciencia y tecnología	303
Mike Morhaime y otros exmiembros de Blizzard fundan Dreamhaven	LEVELUP	Wed, 23 Sep 2020 18:17:00 GMT	Ciencia y tecnología	303
Expresidente de estudio Blizzard, creador de Warcraft y Diablo, anuncia una nueva compañía de videojuegos llamada Dreamhaven	La Tercera	Wed, 23 Sep 2020 18:17:00 GMT	Ciencia y tecnología	303
El antiguo CEO de Blizzard funda Dreamhaven, y ya trabajan en dos nuevos proyectos	Vida Extra	Wed, 23 Sep 2020 18:17:00 GMT	Ciencia y tecnología	303
Análisis Crysis Remastered, una remasterización con muchos problemas (Xbox One, PS4, PC)	Vandal	Wed, 23 Sep 2020 17:35:18 GMT	Ciencia y tecnología	304
Análisis de Crysis Remastered para Xbox One	3DJuegos	Wed, 23 Sep 2020 17:35:18 GMT	Ciencia y tecnología	304
Digital Foundry analiza Crysis Remastered y corrobora el desastre | SomosXbox	SomosXbox	Wed, 23 Sep 2020 17:35:18 GMT	Ciencia y tecnología	304
Análisis de 'Crysis Remastered': un intento fallido por revivir el clásico	Hipertextual	Wed, 23 Sep 2020 17:35:18 GMT	Ciencia y tecnología	304
Crysis Remastered recibe su primer parche en Xbox One X	Generación Xbox	Wed, 23 Sep 2020 17:35:18 GMT	Ciencia y tecnología	304
Disney+ se verá en todos estos nuevos dispositivos	ADSLZone	Wed, 23 Sep 2020 18:33:00 GMT	Ciencia y tecnología	305
Horizon Zero Dawn tuvo un estreno en PC casi tan exitoso como el de The Witcher 3	Vandal	Thu, 24 Sep 2020 12:20:00 GMT	Ciencia y tecnología	306
El lanzamiento de Horizon Zero Dawn en PC fue casi tan grande como The Witcher 3 en ventas	3DJuegos	Thu, 24 Sep 2020 12:20:00 GMT	Ciencia y tecnología	306
Horizon Zero Dawn ya ha vendido más de 700.000 copias en PC	IGN España	Thu, 24 Sep 2020 12:20:00 GMT	Ciencia y tecnología	306
Horizon Zero Dawn vendió unas 716.000 copias en su mes de lanzamiento en PC	El Chapuzas Informático	Thu, 24 Sep 2020 12:20:00 GMT	Ciencia y tecnología	306
Hallan ocultas voces de la película original de Mortal Kombat en Mortal Kombat 11	Nintenderos.com	Wed, 23 Sep 2020 18:32:55 GMT	Ciencia y tecnología	307
Lenovo lanza al mercado sus nuevos equipos ThinkPad y ThinkStation con Linux	MuyLinux	Wed, 23 Sep 2020 14:51:15 GMT	Ciencia y tecnología	308
Amazon Fire TV Stick y Fire TV Stick Lite: nuevos dongles HDMI con más potencia en uno y precio arrebatador...	Xataka	Wed, 23 Sep 2020 12:26:00 GMT	Ciencia y tecnología	309
Amazon Fire TV Stick Lite, el rival de Chromecast a un precio menor	unocero	Wed, 23 Sep 2020 12:26:00 GMT	Ciencia y tecnología	309
Nuevo Amazon Fire TV Stick Lite: streaming de vídeo HD a un precio rompedor	Hipertextual	Wed, 23 Sep 2020 12:26:00 GMT	Ciencia y tecnología	309
Alexa, Echo, Fire TV y Ring: Lo que esperamos del evento de Amazon	CNET en Español	Wed, 23 Sep 2020 12:26:00 GMT	Ciencia y tecnología	309
La reciente renovación de las marcas de Pokémon HeartGold y SoulSilver causa todo tipo de especulaciones	Nintenderos.com	Wed, 23 Sep 2020 11:38:22 GMT	Ciencia y tecnología	310
Pokémon Heart Gold y Souls Silver pueden llegar a Nintendo Switch	Alfa Beta Juega	Wed, 23 Sep 2020 11:38:22 GMT	Ciencia y tecnología	310
The Division 2: juega gratis por tiempo limitado en PS4, Xbox One, PC y Stadia	AS	Wed, 23 Sep 2020 10:50:01 GMT	Ciencia y tecnología	312
