screen_name	date	fav	retweet	text
mauriciomacri	Sun Mar 31 17:46:40 +0000 2019	16101	5410	LA ARGENTINA TIENE LA MÁS AMPLIA LIBERTAD DE PRENSA DE SU HISTORIA. En la reunión de medio año de la Sociedad Interamericana de Prensa que se realizó esta semana, Argentina se destacó por tercer año consecutivo por la completa libertad de prensa que rige en el país.
mauriciomacri	Thu Mar 28 22:10:10 +0000 2019	9633	3464	COSECHAS RÉCORD https://t.co/ShjuJWTE6H
mauriciomacri	Wed Mar 27 13:45:31 +0000 2019	2128	514	En vivo: el Presidente en la apertura del VIII Congreso Internacional de la Lengua Española https://t.co/cNN7AAriDr
mauriciomacri	Wed Mar 27 02:10:16 +0000 2019	8599	3049	Miles de camiones llevan sus cosechas https://t.co/QqJAo5qREX
mauriciomacri	Wed Mar 27 01:10:15 +0000 2019	18469	4408	Increíble Manu invitando a todo el mundo a conocer la Argentina. Gracias por representar tan bien a nuestro país! https://t.co/YhlRaNMenL
mauriciomacri	Tue Mar 26 20:58:26 +0000 2019	9389	4145	70 AÑOS ESPERANDO UNA OBRA ASÍ. Las obras del Sistema Riachuelo ayudarán a solucionar los problemas del servicio de desagües cloacales, sanearán el Riachuelo y brindarán una solución a la contaminación cloacal. Va a beneficiar a 4,3 millones de personas. https://t.co/CjUke0SBlk
mauriciomacri	Tue Mar 26 01:32:12 +0000 2019	6721	2487	Durante años los argentinos nos resignamos a convivir con mafias de todo tipo. Sabíamos que esta iba a ser una de las peleas más difíciles pero la decisión es clara, vamos a enfrentarlas y ganar. Hoy presentamos el seminario italo-argentino Antimafia contra el crimen organizado https://t.co/oW6pTYjnnm
mauriciomacri	Mon Mar 25 20:31:16 +0000 2019	1775	512	En vivo: el Presidente participa del seminario italo-argentina Antimafia 2019. https://t.co/Albetwvt68
mauriciomacri	Mon Mar 25 19:52:09 +0000 2019	6735	2693	Estamos modernizando los trenes de carga con 3.500 vagones y 107 locomotoras nuevas. https://t.co/sx8XVI80Ji
mauriciomacri	Mon Mar 25 16:58:37 +0000 2019	6729	1405	Recibimos a los reyes Felipe VI y Letizia. Es la primera visita de Estado de España a la Argentina en más de 30 años. Estamos seguros de que se trata de un paso más que contribuirá a profundizar el afecto y la relación estratégica entre nuestros países. https://t.co/WDKEZ3bbT3
mauriciomacri	Mon Mar 25 13:54:22 +0000 2019	6674	2684	Conectamos 22.000 kilómetros de fibra óptica para que 18 millones de personas puedan tener Internet de banda ancha. https://t.co/GOLxhjw1Xd
mauriciomacri	Sun Mar 24 13:24:31 +0000 2019	4218	1158	Es el mayor volumen de información que Estados Unidos ha entregado alguna vez a otro país. Estos documentos serán fundamentales para que la Justicia pueda avanzar en causas del pasado, aún pendientes, de una de las épocas más oscuras de la Historia Argentina.
mauriciomacri	Sun Mar 24 13:24:27 +0000 2019	6917	2191	24 DE MARZO. Hace tres años iniciamos el pedido al gobierno de los Estados Unidos para que desclasifiquen los documentos en su poder sobre la dictadura. Desde entonces ya concretamos dos entregas de material y el próximo mes se hará una más con importante documentación militar. https://t.co/qfEVJiD40N
mauriciomacri	Fri Mar 22 22:17:02 +0000 2019	7693	2685	Le pido al Congreso Nacional que derogue la Ley que obliga a esta renovación y que los mismos diputados y senadores que ya nos representan lo hagan en el Parlasur como lo hacen Brasil y Uruguay.
mauriciomacri	Fri Mar 22 22:16:05 +0000 2019	11138	3480	Cuesta una fortuna mantener el gasto innecesario que significa generar un nuevo cuerpo de representantes en el Parlasur en cada elección.
mauriciomacri	Fri Mar 22 20:28:02 +0000 2019	3713	1694	Planta depuradora en Formosa. Evita los desbordes en las viviendas y en la vía pública. Beneficia a 230.000 personas. #ElAguaEsUnDerechoHumano https://t.co/El7kNjYl97
mauriciomacri	Fri Mar 22 19:53:18 +0000 2019	2278	1116	Presa embalse El Bolsón. Transporta el agua del río Albigasta a distintas ciudades de Santiago del Estero y Catamarca. Beneficia a 75 mil personas.<br>#ElAguaEsUnDerechoHumano https://t.co/iuup7v1WU0
mauriciomacri	Fri Mar 22 19:29:10 +0000 2019	1826	818	El reacondicionamiento de 160 km del canal San Antonio beneficia a 25 mil personas. #ElAguaEsUnDerechoHumano https://t.co/D3p7rhEyNN
mauriciomacri	Fri Mar 22 18:54:23 +0000 2019	1893	935	Saneamiento del arroyo La Chancha en Misiones. Mejora el escurrimiento y reduce el riesgo de desbordes e inundaciones. Beneficia a 20 mil personas. #ElAguaEsUnDerechoHumano https://t.co/UTrQQsVt3j
mauriciomacri	Fri Mar 22 18:28:40 +0000 2019	2516	1111	Nueva planta de tratamiento de líquidos cloacales en Gran Resistencia, Chaco. 400 mil personas beneficiadas. #ElAguaEsUnDerechoHumano https://t.co/KLPWm8KBVm
mauriciomacri	Fri Mar 22 17:53:27 +0000 2019	2456	1105	Adecuación del cauce del Río Salado. Estas obras ayudarán a sanear más de 1 millón de hectáreas. #ElAguaEsUnDerechoHumano https://t.co/xVtlAvMQ5m
mauriciomacri	Fri Mar 22 17:17:21 +0000 2019	601	187	En vivo desde Santiago: palabras del Presidente Macri https://t.co/irkwrsT0LD
mauriciomacri	Fri Mar 22 17:16:37 +0000 2019	3076	1347	Saneamiento del lago Nahuel Huapi. Una obra para proteger el emblemático lago de la Patagonia que beneficia a 190.000 personas. #ElAguaEsUnDerechoHumano https://t.co/YbbrODhezX
mauriciomacri	Fri Mar 22 16:54:15 +0000 2019	1239	379	Con los participantes del Encuentro de Presidentes de América del Sur en Santiago, Chile https://t.co/7U7Qmp5R5m
mauriciomacri	Fri Mar 22 16:09:53 +0000 2019	3047	1342	Planta de residuos cloacales en Chaco. Una obra que beneficia a 400.000 personas. #ElAguaEsUnDerechoHumano https://t.co/bHAW1eDK1m
mauriciomacri	Fri Mar 22 15:31:37 +0000 2019	886	290	Declaración conjunta entre el Presidente Macri y el Presidente Piñera https://t.co/hURusltJOe
