id_viaje	id_taxista	distancia	duracion	cantidad_pasajeros
12034	1114	4270	986	2
12035	8	5122	1357	4
12036	1072	10268	2007	2
12037	420	5710	1169	1
12038	580	1212	539	1
12039	554	4225	1055	1
12040	762	2054	516	1
12041	278	1445	451	3
12042	1049	3540	751	2
12043	257	6586	1306	1
12044	380	9781	1311	2
12045	706	6057	1194	1
12046	733	4962	1311	2
12047	664	2841	762	1
12048	230	1640	440	1
12049	81	10877	1450	2
12050	422	6045	1381	4
12051	406	5440	1247	1
12052	919	5327	1495	3
12053	458	5476	1510	1
12054	733	2321	880	1
12055	278	8407	1527	2
12056	115	8999	1269	2
12057	1071	916	446	1
12058	23	4956	1128	1
12059	290	1989	408	2
12060	230	4673	1035	4
12061	258	1910	429	1
12062	327	1479	531	1
12063	86	1106	511	1
12064	697	6437	1246	1
12065	1071	2701	586	2
12066	710	1786	460	2
12067	440	2796	785	2
12068	437	1969	589	1
12069	531	4575	1115	1
12070	115	3942	941	1
12071	733	4331	1178	1
12072	440	1101	460	1
12073	115	1026	245	1
12074	437	3635	878	1
12075	1114	5000	1194	1
12076	531	1412	372	1
12077	873	2801	711	2
12078	1114	1633	325	3
12079	664	7213	985	1
12080	531	5227	1343	2
12081	400	4960	1492	1
12082	697	3772	921	1
12083	410	5500	1217	2
12084	340	138	1074	2
12085	659	2474	695	1
12086	400	11745	2069	1
12087	567	3497	933	1
12088	615	3720	883	3
12089	703	1822	558	1
12090	489	5806	1469	1
12091	885	1295	456	1
12092	692	4370	1451	3
12093	85	2523	482	1
12094	925	5167	1276	2
12095	615	1165	536	1
12096	215	3585	1101	2
12097	417	1128	435	1
12098	489	5897	1087	2
12099	78	2097	695	3
12100	422	1005	406	2
12101	925	11365	1445	1
12102	54	1098	375	2
12103	295	7462	1508	1
12104	774	3471	928	1
12105	904	1990	689	2
12106	286	13658	1839	3
12107	417	704	429	1
12108	1096	8502	1011	1
12109	262	4930	1309	1
12110	335	3206	728	2
12111	518	5594	1405	2
12112	852	6467	1014	1
12113	433	3313	793	1
12114	132	4466	1036	1
12115	372	832	416	2
12116	910	9412	1636	4
12117	308	3547	1073	1
12118	359	25167	2388	3
12119	615	2011	648	1
12120	572	5316	996	1
12121	666	1210	467	1
12122	426	2324	824	1
12123	1134	11	356	1
12124	969	2703	769	1
12125	319	2829	786	1
12126	747	8252	1425	4
12127	952	9002	1844	1
12128	666	1548	474	1
12129	1029	3641	994	3
12130	359	2785	841	1
12131	524	3468	1047	1
12132	326	3896	1100	1
12133	548	7795	1238	1
12134	923	8041	1428	1
12135	126	165	47	1
12136	243	4534	1224	3
12137	1137	6602	1684	1
12138	659	4597	1056	3
12139	198	2022	483	1
12140	126	2370	698	3
12141	1059	869	343	2
12142	91	7100	1534	3
12143	512	2824	796	1
12144	548	7460	1484	1
12145	883	2263	525	1
12146	580	729	194	1
12147	1137	1101	382	2
12148	381	8216	1214	3
12149	883	1174	540	1
12150	318	4390	849	1
12151	313	11	667	1
12152	575	6150	1270	1
12153	544	2879	650	1
12154	910	1078	398	4
12155	762	4035	1045	1
12156	660	960	470	3
12157	458	2603	721	1
12158	910	2037	643	4
12159	883	11461	1827	2
12160	8	16	1361	4
12161	5	2099	676	2
12162	313	996	428	3
12163	1100	26	404	2
12164	295	1791	506	3
12165	541	5063	1206	2
12166	544	3224	668	1
12167	575	2237	591	2
12168	815	3411	940	2
12169	1060	6038	1494	1
12170	474	1119	503	2
12171	621	1930	625	2
12172	189	2855	868	1
12173	1032	5724	791	1
12174	747	2072	522	4
12175	621	4133	1042	1
12176	107	3147	1030	1
12177	198	5800	1421	1
12178	883	1649	445	1
12179	706	3196	736	1
12180	658	3221	775	1
12181	968	5142	1136	1
12182	1029	5613	1231	2
12183	625	4500	1195	2
12184	487	5460	1317	1
12185	442	4133	1089	1
12186	548	3351	1094	3
12187	881	3660	1142	1
12188	256	837	274	1
12189	1114	1921	515	3
12190	857	8083	1590	2
12191	362	1097	386	4
12192	467	466	134	1
12193	52	2601	688	1
12194	883	6191	1315	2
12195	949	3830	888	2
12196	2	6334	1517	1
12197	427	6282	1689	1
12198	741	6607	1606	1
12199	900	4969	1198	2
12200	661	1709	596	2
12201	576	2687	720	2
12202	1106	2146	545	1
12203	440	2080	604	1
12204	105	2321	637	1
12205	548	2977	779	2
12206	340	599	186	1
12207	136	7	287	1
12208	1095	4879	1105	2
12209	706	2675	499	2
12210	1114	2701	817	3
12211	107	4156	1206	1
12212	548	4544	719	2
12213	446	8718	1833	3
12214	200	2517	895	4
12215	1095	2578	674	2
12216	67	3332	747	1
12217	1074	1711	501	2
12218	422	5959	1229	1
12219	641	2055	516	1
12220	645	1209	475	1
12221	487	4934	1175	2
12222	1077	4626	985	1
12223	230	7276	1530	3
12224	938	4097	885	4
12225	432	5976	1526	3
12226	621	497	179	1
12227	107	2553	654	2
12228	91	7	448	2
12229	422	2731	700	1
12230	762	3821	958	3
12231	427	2166	643	1
12232	381	4376	753	2
12233	1114	6617	1652	1
12234	664	1788	624	2
12235	155	3989	960	2
12236	554	973	506	2
12237	1077	8917	1561	2
12238	105	1489	537	1
12239	440	4270	1157	2
12240	432	3174	967	2
12241	422	5348	1052	1
12242	295	4608	1421	3
12243	136	6717	1350	1
12244	230	7336	1113	2
12245	420	3832	1374	1
12246	544	2153	621	1
12247	815	3000	864	1
12248	706	6516	804	2
12249	641	5758	1219	4
12250	531	5760	1219	4
12251	664	3540	961	1
12252	576	5730	1219	4
12253	762	743	380	1
12254	1049	9429	1293	2
12255	548	1522	528	1
12256	815	2159	525	1
12257	427	4492	1275	1
12258	1095	4657	1343	3
12259	559	7716	1771	2
12260	648	5029	1209	1
12261	8	2397	763	1
12262	661	4705	946	1
12263	660	1687	668	2
12264	258	5163	1201	1
12265	155	3371	872	1
12266	200	4197	959	2
12267	474	4078	1118	1
12268	938	12	435	3
12269	1032	2172	487	1
12270	706	3484	691	1
12271	762	2380	828	3
12272	37	3640	1160	1
12273	1034	3736	903	1
12274	559	3674	754	3
12275	440	3879	874	2
12276	327	1366	532	2
12277	1029	1247	452	2
12278	815	3850	994	3
12279	24	2469	825	2
12280	8	7244	1449	1
12281	1049	7423	1032	1
12282	1077	11948	1820	3
12283	1004	1791	494	1
12284	420	985	441	1
12285	641	4245	1144	1
12286	327	2511	624	3
12287	736	3803	861	1
12288	1032	1873	354	2
12289	1071	2470	413	1
12290	1074	377	324	1
12291	14	7101	1287	1
12292	105	5509	971	1
12293	660	8829	1614	2
12294	505	3748	1101	2
12295	1114	4638	1144	1
12296	614	5464	1087	2
12297	474	4389	1123	1
12298	14	2942	880	2
12299	530	4179	1021	1
12300	105	2455	695	1
12301	1004	8751	1922	1
12302	105	5200	1285	1
12303	1095	7682	1773	1
12304	150	2871	1131	1
12305	1114	1639	417	2
12306	1095	1269	342	1
12307	615	4148	1127	1
12308	215	7806	2014	1
12309	615	5140	1264	1
12310	53	1265	481	1
12311	122	4450	1152	1
12312	295	3773	786	3
12313	1072	5588	1572	1
12314	489	2797	810	2
12315	770	3887	1272	4
12316	774	4178	804	1
12317	904	3338	874	1
12318	359	3121	1010	1
12319	419	3760	1043	2
12320	566	1249	441	1
12321	615	3166	894	1
12322	461	10795	2216	1
12323	287	2691	584	1
12324	1072	2780	539	1
12325	857	13033	1546	1
12326	372	6409	1349	2
12327	1134	2590	701	1
12328	547	1355	328	3
12329	359	3296	797	3
12330	485	2751	666	2
12331	952	3847	1219	1
12332	287	1595	533	1
12333	229	5998	1304	1
12334	341	2049	745	2
12335	1106	3614	911	2
12336	772	1710	613	1
12337	281	6579	1687	2
12338	862	7357	1350	2
12339	61	5263	1548	1
12340	331	6169	1581	2
12341	422	1642	595	1
12342	1103	3613	1037	2
12343	857	3956	1170	1
12344	89	6192	1474	1
12345	422	1506	426	2
12346	746	1508	761	1
12347	198	8531	1856	1
12348	229	1181	504	1
12349	442	3278	1190	1
12350	295	3242	714	1
12351	318	5509	1017	1
12352	372	4240	977	2
12353	1129	1603	508	4
12354	372	1806	567	1
12355	516	5254	1296	1
12356	746	2888	807	1
12357	442	2587	829	1
12358	910	2862	1021	1
12359	269	8596	1911	1
12360	314	1586	474	3
12361	319	5229	1067	1
12362	1053	6696	1385	2
12363	198	1385	641	1
12364	910	5575	1359	1
12365	900	6380	1574	1
12366	198	5361	1276	2
12367	608	6067	1583	1
12368	594	1660	453	1
12369	327	3307	920	1
12370	290	1396	299	1
12371	900	4294	996	1
12372	890	4593	1036	2
12373	1032	5200	1286	1
12374	1100	11269	2230	1
12375	327	6446	1564	1
12376	697	754	451	3
12377	664	4940	879	1
12378	608	581	168	2
12379	883	2036	685	1
12380	664	1878	555	2
12381	1100	4113	1020	3
12382	883	1396	539	1
12383	427	1935	521	1
12384	878	2593	773	1
12385	608	801	1350	1
12386	857	10106	1520	1
12387	327	5230	1420	1
12388	447	4026	919	1
12389	104	3223	833	1
12390	1100	2077	483	3
12391	608	6777	1536	1
12392	1068	2835	794	2
12393	204	4398	1018	3
12394	1095	2724	676	1
12395	258	7092	1455	1
12396	256	737	284	1
12397	1004	7202	1388	1
12398	1100	6486	1600	2
12399	104	3103	966	1
12400	883	800	177	1
12401	664	4567	1012	2
12402	204	1875	636	1
12403	1072	1373	374	1
12404	509	2208	815	2
12405	204	5179	1201	2
12406	306	8020	1656	3
12407	327	2948	725	1
12408	8	3641	1160	1
12409	418	6173	1382	3
12410	878	3648	584	3
12411	505	761	283	4
12412	664	3918	785	1
12413	1004	1362	501	1
12414	382	1817	499	2
12415	427	1847	536	4
12416	115	2243	816	1
12417	2	10221	1812	1
12418	105	2928	911	3
12419	397	597	219	2
12420	634	6277	1433	1
12421	204	2877	772	1
12422	505	1088	365	1
12423	664	1830	629	1
12424	531	5543	1343	2
12425	315	5242	785	1
12426	315	3345	1249	1
12427	1038	27357	2850	1
12428	101	3801	861	1
12429	37	3240	984	1
12430	323	6714	1745	1
12431	115	4765	1022	1
12432	251	2461	695	1
12433	320	3005	629	1
12434	142	5068	1278	1
12435	787	6796	1516	1
12436	717	679	693	1
12437	840	7381	1407	1
12438	904	6627	1638	2
12439	895	4004	952	1
12440	724	2926	714	1
12441	845	3153	753	1
12442	1023	3383	722	1
12443	611	6513	1400	1
12444	602	3468	1013	1
12445	251	719	314	2
12446	612	3968	1048	2
12447	647	7983	1750	1
12448	615	5144	1290	1
12449	700	2745	748	1
12450	142	2239	609	2
12451	544	1960	440	3
12452	279	2917	748	1
12453	195	2911	535	1
12454	285	3207	807	1
12455	205	460	329	3
12456	836	3798	785	1
12457	756	8064	1952	1
12458	745	2711	903	1
12459	459	4698	1518	1
12460	224	1459	443	1
12461	150	1300	395	1
12462	339	7312	2149	1
12463	290	7221	1490	2
12464	904	5828	1235	2
12465	474	4710	1154	2
12466	209	2307	558	1
12467	319	2537	695	2
12468	1060	9821	1054	1
12469	544	2481	703	1
12470	363	485	322	2
12471	325	7486	1421	1
12472	175	2925	773	1
12473	230	8324	1002	2
12474	545	8802	1838	1
12475	731	3162	1002	2
12476	99	3885	1010	1
12477	1015	1685	557	1
12478	550	1533	750	1
12479	787	1048	364	2
12480	150	17	726	1
12481	142	6202	1308	1
12482	733	5308	1418	2
12483	900	19059	2671	1
12484	396	1392	473	2
12485	110	7067	1712	1
12486	463	4302	1015	1
12487	717	4478	1145	1
12488	1094	2863	765	1
12489	272	5790	1116	1
12490	1015	4024	1078	1
12491	925	6583	1621	1
12492	142	6711	1417	1
12493	255	7044	1314	1
12494	95	2639	806	2
12495	26	3998	1174	1
12496	174	1959	693	1
12497	359	1438	514	1
12498	896	5029	1172	1
12499	363	1170	449	1
12500	460	3614	1122	1
12501	936	5544	973	1
12502	295	10848	1655	1
12503	243	3873	902	1
12504	936	4930	1145	1
12505	78	4352	801	1
12506	386	2528	708	1
12507	174	4596	1249	1
12508	24	3027	710	1
12509	237	1727	547	1
12510	1128	65	366	3
12511	697	5235	1422	1
12512	968	1892	532	2
12513	785	1713	595	2
12514	1049	3920	1214	1
12515	762	1067	402	2
12516	733	5117	1142	1
12517	900	2010	729	1
12518	1105	2658	525	1
12519	347	4685	1271	1
12520	731	5405	1074	1
12521	531	2890	749	2
12522	980	1949	743	2
12523	586	2013	657	1
12524	291	7101	1635	1
12525	505	4676	1090	1
12526	460	3378	1039	1
12527	380	5732	1511	2
12528	409	1771	519	1
12529	641	6413	1181	1
12530	1004	1014	384	1
12531	630	3591	952	1
12532	409	2163	647	1
12533	327	3193	572	1
12534	1032	2431	751	2
12535	1024	1458	429	1
12536	1125	2689	689	1
12537	1068	3691	916	1
12538	380	5275	1039	1
12539	423	2566	501	1
12540	1032	1731	608	2
12541	1024	8904	1881	3
12542	541	2081	534	2
12543	440	991	253	1
12544	382	5263	1489	1
12545	664	4436	1120	2
12546	258	6371	1276	1
12547	165	4785	1276	2
12548	531	1696	440	1
12549	559	1716	465	1
12550	615	3423	1035	2
12551	698	5905	1432	1
12552	664	2166	576	1
12553	664	5998	1463	1
12554	1032	3699	1054	1
12555	664	4703	1084	1
12556	87	6916	1681	1
12557	926	4724	1029	1
12558	323	6711	1782	1
12559	1154	2538	909	1
12560	803	6333	1413	1
12561	444	6962	1294	1
12562	251	6077	1286	1
12563	334	2180	749	1
12564	146	3921	1072	2
12565	560	1890	665	1
12566	534	2276	601	1
12567	215	1165	359	1
12568	195	2439	834	2
12569	615	7787	1757	1
12570	904	2922	723	1
12571	187	6645	1111	1
12572	839	2452	617	1
12573	142	7996	1787	1
12574	1136	1947	446	3
12575	566	1314	457	2
12576	547	8434	1004	1
12577	444	908	274	1
12578	195	3310	844	1
12579	1094	4737	600	1
12580	647	2750	754	1
12581	334	8062	1957	1
12582	132	2707	916	1
12583	109	2243	605	2
12584	426	6517	1408	1
12585	285	6025	1117	1
12586	571	3697	1282	3
12587	319	2825	410	1
12588	809	3708	802	1
12589	195	8413	1258	2
12590	86	2996	789	1
12591	1147	1221	316	2
12592	527	3827	878	1
12593	76	2847	730	1
12594	809	1170	451	1
12595	47	2815	603	2
12596	1052	2316	738	1
12597	323	1423	467	1
12598	731	5986	1049	1
12599	1042	8615	1846	1
12600	1071	7281	1588	1
12601	308	6411	1421	1
12602	1094	8231	1074	1
12603	948	2028	728	2
12604	216	8418	1663	1
12605	650	817	426	1
12606	572	5173	1026	1
12607	1004	3612	1092	1
12608	547	2498	643	1
12609	666	3212	772	3
12610	545	2252	587	1
12611	1015	2681	780	3
12612	550	2530	599	1
12613	175	2049	696	1
12614	708	4254	1016	1
12615	88	965	356	1
12616	237	2867	647	1
12617	673	0	1945	1
12618	1105	1472	481	1
12619	61	3299	1035	1
12620	708	1699	624	2
12621	437	5184	1126	2
12622	733	1377	207	2
12623	666	970	231	1
12624	908	6361	1496	1
12625	1031	2055	341	1
12626	8	2000	563	1
12627	145	6184	1264	1
12628	883	3973	1006	3
12629	446	6994	1159	1
12630	841	6907	712	1
12631	110	6848	1175	2
12632	8	4943	1137	3
12633	437	5773	1255	2
12634	1096	4517	1228	1
12635	559	4342	829	1
12636	422	2664	778	1
12637	357	3118	738	2
12638	1124	2038	1087	1
12639	290	3076	935	1
12640	697	2846	879	1
12641	170	3686	909	1
12642	104	6345	1462	2
12643	389	2681	723	2
12644	39	1062	317	1
12645	562	2900	749	2
12646	748	1849	727	1
12647	980	8000	1754	1
12648	460	608	358	2
12649	295	1675	413	1
12650	1089	752	275	1
12651	362	1482	459	1
12652	1032	3347	976	1
12653	305	1983	664	1
12654	735	297	184	2
12655	278	3023	871	1
12656	1068	1695	608	1
12657	752	3661	1156	1
12658	1071	4446	1107	1
12659	170	7602	1230	2
12660	727	930	249	1
12661	1124	1312	423	1
12662	256	7450	2023	1
12663	671	7978	2066	2
12664	170	1806	661	3
12665	418	1868	442	1
12666	60	3521	1091	1
12667	24	4403	1158	1
12668	857	4278	1155	1
12669	236	7342	1389	3
12670	698	2354	574	2
12671	381	3703	977	1
12672	867	4287	1116	1
12673	661	2393	738	1
12674	381	16	1206	1
12675	381	1793	402	3
12676	105	1608	408	2
12677	541	3829	851	2
12678	931	1689	460	1
12679	733	5046	910	1
12680	270	1974	524	1
12681	278	3543	932	1
12682	24	3167	738	4
12683	423	3361	832	3
12684	440	4371	1090	1
12685	256	7129	1544	3
12686	626	95	133	2
12687	373	6640	1456	3
12688	270	3532	997	1
12689	1032	1285	304	2
12690	105	1281	387	3
12691	165	3159	769	1
12692	213	1469	552	2
12693	1072	424	319	1
12694	505	2069	474	1
12695	236	7386	1605	1
12696	409	4386	797	1
12697	664	4744	1084	1
12698	87	6756	1598	1
12699	87	5840	1094	2
12700	789	4774	1029	1
12701	116	6665	1781	1
12702	762	2467	939	3
12703	1118	3045	841	1
12704	142	2888	653	1
12705	787	6030	1050	1
12706	37	6072	1550	1
12707	468	2735	769	1
12708	438	3271	626	1
12709	4	4540	1072	3
12710	50	6042	1277	1
12711	918	3643	996	1
12712	770	6341	1397	1
12713	116	2599	815	2
12714	87	3501	929	2
12715	615	9	1173	2
12716	1129	1348	454	1
12717	291	3837	1246	2
12718	26	6903	1094	1
12719	700	8055	1957	1
12720	61	2752	842	2
12721	422	1490	648	1
12722	109	4422	1091	1
12723	335	3449	734	1
12724	526	1958	447	3
12725	329	1275	371	1
12726	87	3745	844	1
12727	774	999	300	1
12728	1087	2238	606	2
12729	869	1360	399	1
12730	216	10143	1944	1
12731	139	5614	1440	1
12732	968	5296	1013	1
12733	524	1825	431	1
12734	342	1149	319	1
12735	1159	6856	1754	1
12736	86	10254	1715	1
12737	1145	5206	1325	1
12738	264	2745	754	1
12739	839	7464	1535	1
12740	1091	1345	494	1
12741	643	1252	876	1
12742	116	1627	595	2
12743	150	1202	453	1
12744	277	1995	693	2
12745	1154	931	180	1
12746	502	3740	1096	1
12747	900	1231	516	1
12748	673	333	951	1
12749	156	2317	558	1
12750	478	4557	1288	1
12751	76	1911	592	1
12752	1118	3242	1062	1
12753	798	7467	1184	1
12754	1056	1242	397	1
12755	673	44	956	1
12756	969	1888	558	1
12757	205	8242	1728	2
12758	836	4520	1253	1
12759	255	12242	1576	2
12760	918	4770	1241	1
12761	40	1197	419	1
12762	578	9781	1770	1
12763	35	1896	600	1
12764	27	18636	1802	1
12765	746	4274	974	2
12766	52	11018	1852	3
12767	1147	489	298	2
12768	324	3192	850	2
12769	883	2416	662	2
12770	1080	1416	482	1
12771	1045	2330	754	1
12772	910	5272	1171	1
12773	1072	3616	1121	1
12774	294	4095	739	1
12775	216	43	697	1
12776	217	44	696	1
12777	397	3462	830	2
12778	170	3240	911	2
12779	968	3031	763	2
12780	1147	838	380	3
12781	980	2829	507	2
12782	1068	3591	1065	2
12783	8	2877	748	2
12784	219	1096	277	1
12785	1032	3071	1080	1
12786	487	2808	892	1
12787	440	7548	1960	2
12788	509	3915	980	1
12789	1072	3697	850	3
12790	8	1264	491	1
12791	1053	3857	899	1
12792	735	940	448	1
12793	733	565	257	1
12794	290	5450	1434	1
12795	487	1697	372	1
12796	733	3198	746	1
12797	630	3958	1002	1
12798	1100	12107	1796	1
12799	494	2816	757	1
12800	781	5826	882	1
12801	406	2685	703	1
12802	170	3607	979	2
12803	380	284	877	2
12804	422	2463	615	1
12805	270	1883	572	1
12806	397	6773	1691	1
12807	427	2446	576	2
12808	878	2816	605	1
12809	762	1534	511	1
12810	422	6234	1554	1
12811	541	3751	908	3
12812	8	1076	368	1
12813	931	1709	465	1
12814	270	1611	493	1
12815	495	3300	968	2
12816	487	2300	571	1
12817	889	4868	1133	1
12818	1100	1089	379	1
12819	495	2397	852	1
12820	1048	428	319	1
12821	1048	1581	771	1
12822	410	3815	867	1
12823	233	3090	1065	1
12824	87	8380	1258	2
12825	1118	3005	653	1
12826	615	2432	556	1
12827	904	6039	1234	1
12828	1052	2982	684	1
12829	1154	8461	1529	1
12830	692	3536	910	2
12831	209	2774	754	1
12832	839	12436	1802	1
12833	968	1955	447	3
12834	195	8002	1788	1
12835	295	2376	597	1
12836	669	4676	1524	1
12837	209	1480	605	2
12838	659	5141	1197	1
12839	328	657	196	1
12840	89	10300	1217	1
12841	156	3787	802	1
12842	904	7458	1535	1
12843	560	5211	1217	1
12844	1147	5873	1275	2
12845	637	7598	1635	2
12846	156	4716	1241	1
12847	99	7126	1712	2
12848	969	8990	1319	1
12849	113	5242	954	1
12850	195	3867	1211	1
12851	47	992	339	2
12852	243	1030	495	1
12853	316	2035	696	1
12854	571	2696	678	2
12855	46	1585	431	2
12856	534	4869	1130	1
12857	746	9593	1629	1
12858	243	2257	671	1
12859	300	7033	1159	1
12860	883	2423	537	1
12861	816	3331	1046	1
12862	671	4061	561	3
12863	669	3764	888	1
12864	27	5135	1153	3
12865	347	6548	1305	2
12866	671	7056	1559	1
12867	815	16	65	1
12868	512	4738	1288	1
12869	88	983	465	2
12870	659	3138	939	3
12871	971	8475	1467	1
12872	85	3860	1110	2
12873	867	3567	1118	1
12874	815	4132	1072	2
12875	380	5886	1431	1
12876	733	1714	540	1
12877	423	5568	1351	1
12878	697	1213	454	1
12879	295	550	298	1
12880	1046	3188	770	1
12881	116	30	320	1
12882	815	5486	1075	1
12883	910	6059	1579	1
12884	116	29	320	1
12885	1032	6659	1570	1
12886	1095	7662	1628	1
12887	578	10388	1794	1
12888	1004	3674	991	1
12889	968	5111	1434	2
12890	442	1515	548	1
12891	781	1148	452	1
12892	510	4275	868	1
12893	1095	957	198	1
12894	1046	917	521	1
12895	915	5649	1446	2
12896	608	4483	1335	1
12897	1156	2273	692	1
12898	236	3381	1089	1
12899	165	2559	576	1
12900	188	2723	755	1
12901	8	7860	1568	1
12902	1110	4464	1092	1
12903	423	3517	1037	1
12904	695	6528	939	1
12905	188	7507	1821	2
12906	213	6367	1258	2
12907	592	4509	738	2
12908	406	3064	571	4
12909	423	3685	983	2
12910	256	3186	927	1
12911	1053	8117	1881	2
12912	524	6568	1312	1
12913	815	1359	457	1
12914	327	5189	1203	2
12915	1156	953	400	1
12916	130	2834	727	1
12917	988	4260	1226	1
12918	867	6602	1261	1
12919	236	5044	1238	1
12920	905	6898	1524	1
12921	831	1996	630	1
12922	955	3368	945	1
12923	592	5612	1365	1
12924	509	7383	1605	1
12925	566	3027	835	1
12926	256	3594	732	1
12927	327	2254	558	2
12928	634	2037	583	2
12929	6	3536	1046	3
12930	608	6076	1491	1
12931	531	3347	1023	1
12932	955	5262	1389	1
12933	878	3459	708	2
12934	524	2062	518	1
12935	1100	3283	715	1
12936	955	6805	1641	1
12937	671	1717	465	1
12938	576	5468	1402	2
12939	905	2711	855	1
12940	698	4341	1108	2
12941	105	2384	851	1
12942	2	5444	1358	2
12943	87	1441	519	1
12944	1114	4651	1084	1
12945	1032	1345	372	2
12946	566	3932	1171	1
12947	410	3802	867	1
12948	132	6699	1782	1
12949	179	10262	2205	1
12950	787	1013	298	1
12951	762	4711	1029	1
12952	560	6029	1235	1
12953	869	8499	1957	1
12954	142	5340	1188	1
12955	918	1410	524	1
12956	479	2887	744	1
12957	724	6158	1252	1
12958	659	2448	835	2
12959	53	6364	1605	1
12960	264	3454	1167	2
12961	217	1974	447	3
12962	566	3226	827	3
12963	637	4966	1316	1
12964	569	10558	1445	3
12965	895	2851	572	1
12966	142	5860	1491	1
12967	659	8061	1957	1
12968	937	2237	605	2
12969	320	2737	754	1
12970	918	6367	1383	1
12971	339	5304	1013	1
12972	264	1903	386	1
12973	76	6335	1402	2
12974	803	4661	1523	1
12975	295	6023	1117	1
12976	852	2724	603	2
12977	123	7955	2423	1
12978	282	701	205	1
12979	1096	7395	1198	1
12980	968	1059	427	1
12981	673	8	956	1
12982	98	4765	1241	1
12983	319	5958	1667	1
12984	857	6791	975	1
12985	904	3895	1120	2
12986	666	2337	712	1
12987	741	7134	1415	1
12988	446	7336	1608	1
12989	1153	8999	1112	1
12990	168	600	1158	2
12991	609	3767	1002	2
12992	857	7193	1568	1
12993	365	1160	458	1
12994	529	5635	1366	1
12995	896	7390	1624	1
12996	1034	6746	1821	1
12997	883	5808	1467	1
12998	534	5220	1261	2
12999	237	1615	288	2
13000	113	6663	1566	1
13001	372	1931	712	1
13002	113	2519	625	2
13003	404	1997	553	3
13004	125	4210	802	1
13005	230	3165	811	1
13006	513	1406	549	2
13007	189	7190	1605	2
13008	733	1854	681	1
13009	889	7844	1852	1
13010	295	1334	353	3
13011	373	3177	913	1
13012	8	4481	1228	1
13013	883	2259	703	1
13014	198	7688	1667	1
13015	230	2386	807	1
13016	580	996	455	1
13017	256	4972	1295	1
