Año	Camara	Categoria	Cuestion provincial	Dimension	Duracion de sesion	Fecha	Jefe de Gabinete	Jefe de bloque	Legislador Oficialista/opositor	Legislador/a	Número de registros	Partido del legislador	Pregunta N º	Pregunta respondida/no respondida	Provincia del legislador	Sesion	Tema pregunta
2018	Diputados	Politicas Sociales	Si	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Martiarena, Jose Luis	1	Justicialista	37	Si	Jujuy	85	Proteccion social
2018	Diputados		Si		428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Martiarena, Jose Luis	1	Justicialista	38	Si	Jujuy	85	Apreciaciones personales del JGM
2018	Diputados	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Miranda, Pedro Ruben	1	Justicialista	39	No	Mendoza	85	Impuestos
2018	Diputados	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Kroneberger, Daniel Ricardo	1	Justicialista	40	Si	La Pampa	85	Transporte aereo
2018	Diputados	Energia y Mineria	Si	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Kroneberger, Daniel Ricardo	1	Justicialista	41	Si	La Pampa	85	Energia
2018	Diputados	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Zillioto, Sergio Raul	1	Justicialista	42	Si	La Pampa	85	Sistema vial
2018	Diputados	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Zillioto, Sergio Raul	1	Justicialista	43	Si	La Pampa	85	Sistema vial
2018	Diputados	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Zottos, Andres	1	Justicialista	44	Si	Salta	85	ATN
2018	Diputados	Infraestructura	No	Infraestructura, Vivienda y Transporte	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Zottos, Andres	1	Justicialista	45	Si	Salta	85	Obras publicas
2018	Diputados	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Zottos, Andres	1	Justicialista	46	Si	Salta	85	ATN
2018	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Zottos, Andres	1	Justicialista	47	Si	Salta	85	Coparticipacion
2018	Diputados	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Zottos, Andres	1	Justicialista	48	Si	Salta	85	Sistema vial
2018	Diputados	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Zottos, Andres	1	Justicialista	49	Si	Salta	85	Transporte
2018	Diputados	Defensa y Seguridad	Si	Administracion Judicial, Defensa y Seguridad	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Zottos, Andres	1	Justicialista	50	Si	Salta	85	Defensa
2018	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Kosiner, Pablo Francisco Juan	1	Justicialista	51	Si	Salta	85	Relacion PE-PL
2018	Diputados	Inversion y Produccion	No	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Moreau, Cecilia	1	Federal Unidos por una Nueva Argentina	52	Si	Buenos Aires	85	INTI
2018	Diputados	Inversion y Produccion	No	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Moreau, Cecilia	1	Federal Unidos por una Nueva Argentina	53	Si	Buenos Aires	85	INTI
2018	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Tundis, Mirta	1	Federal Unidos por una Nueva Argentina	54	Si	Buenos Aires	85	Sistema previsional
2018	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Tundis, Mirta	1	Federal Unidos por una Nueva Argentina	55	Si	Buenos Aires	85	ANSES
2018	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Tundis, Mirta	1	Federal Unidos por una Nueva Argentina	56	No	Buenos Aires	85	Relacion PE-PL
2018	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Tundis, Mirta	1	Federal Unidos por una Nueva Argentina	57	No	Buenos Aires	85	ANSES
2018	Diputados	Energia y Mineria	No	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Passo, Marcela Fabiana	1	Federal Unidos por una Nueva Argentina	58	Si	Buenos Aires	85	Energia
2018	Diputados	Politica Exterior	No	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Grandinetti, Alejandro Ariel	1	Federal Unidos por una Nueva Argentina	59	Si	Santa Fe	85	Malvinas
2018	Diputados	Inversion y Produccion	No	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Nazario, Adriana Monica	1	Cordoba, Trabajo y Produccion	60	Si	Cordoba	85	Pymes
2018	Diputados	Administracion Judicial y Derechos Humanos	Si	Administracion Judicial, Defensa y Seguridad	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Nazario, Adriana Monica	1	Cordoba, Trabajo y Produccion	61	Si	Cordoba	85	Administracion judicial
2018	Diputados	Administracion Judicial y Derechos Humanos	No	Administracion Judicial, Defensa y Seguridad	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Massetani, Vanesa Laura	1	Federal Unidos por una Nueva Argentina	62	Si	Santa Fe	85	Reformas en administracion judicial
2018	Diputados	Administracion Judicial y Derechos Humanos	No	Administracion Judicial, Defensa y Seguridad	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Perez, Raul Joaquin	1	Federal Unidos por una Nueva Argentina	63	Si	Buenos Aires	85	Administracion judicial
2018	Diputados	Gobierno y Administracion Publica	Si	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Ferreyra, Araceli	1	Peronismo para la Victoria	64	Si	Corrientes	85	Administracion publica
2018	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Horne, Silvia Renee	1	Peronismo para la Victoria	65	Si	Rio Negro	85	Defensa
2018	Diputados	Agroindustria	Si	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Horne, Silvia Renee	1	Peronismo para la Victoria	66	Si	Rio Negro	85	Agricultura
2018	Diputados	Comercio y Turismo	Si	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Horne, Silvia Renee	1	Peronismo para la Victoria	67	Si	Rio Negro	85	Turismo
2018	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Oficialista	Carrizo, Ana Carla	1	Evolucion Radical	68	Si	Ciudad Autonoma de Buenos Aires	85	Cultura y diversidad
2018	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Oficialista	Carrizo, Ana Carla	1	Evolucion Radical	69	Si	Ciudad Autonoma de Buenos Aires	85	Cultura y diversidad
2018	Diputados	Administracion Judicial y Derechos Humanos	No	Administracion Judicial, Defensa y Seguridad	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Oficialista	Carrizo, Ana Carla	1	Evolucion Radical	70	Si	Ciudad Autonoma de Buenos Aires	85	Reformas en administracion judicial
2018	Diputados	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Oficialista	Villavicencio, Maria Teresita	1	Evolucion Radical	71	Si	Tucuman	85	Efectores de salud
2018	Diputados	Servicios Publicos	Si	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Ramon, Jose Luis	1	Partido Intransigente	72	Si	Mendoza	85	Tarifas
2018	Diputados	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Vallone, Andres Alberto	1	Unidad Justicialista	73	Si	San Luis	85	Deuda en provincias
2018	Diputados	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Bianchi, Ivana Maria	1	Unidad Justicialista	74	Si	San Luis	85	Medicamentos
2018	Diputados	Administracion Judicial y Derechos Humanos	Si	Administracion Judicial, Defensa y Seguridad	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Bianchi, Ivana Maria	1	Unidad Justicialista	75	Si	San Luis	85	Administracion judicial
2018	Diputados	Trabajo y Empleo	Si	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Bianchi, Ivana Maria	1	Unidad Justicialista	76	Si	San Luis	85	Empleo
2018	Diputados	Trabajo y Empleo	No	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Del Caño, Nicolas	1	PTS - Frente de Izquierda	77	Si	Buenos Aires	85	Empleo
2018	Diputados	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Del Caño, Nicolas	1	PTS - Frente de Izquierda	78	Si	Buenos Aires	85	Transporte ferroviario
2018	Diputados	Inversion y Produccion	No	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Del Caño, Nicolas	1	PTS - Frente de Izquierda	79	Si	Buenos Aires	85	INTI
2018	Diputados	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Saadi, Gustavo Arturo	1	Elijo Catamarca	80	Si	Catamarca	85	Efectores de salud
2018	Diputados	Agroindustria	Si	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Ginocchio, Silvana Micaela	1	Elijo Catamarca	81	Si	Catamarca	85	Agricultura
2018	Diputados	Comercio y Turismo	No	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Contigiani, Luis Gustavo	1	Partido Socialista	82	Si	Santa Fe	85	Importaciones
2018	Diputados	Energia y Mineria	No	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Contigiani, Luis Gustavo	1	Partido Socialista	83	Si	Santa Fe	85	Energia
2018	Diputados	Comercio y Turismo	Si	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Felix, Omar Chafi	1	Somos Mendoza	84	Si	Mendoza	85	Importaciones
2018	Diputados	Agroindustria	No	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Felix, Omar Chafi	1	Somos Mendoza	85	Si	Mendoza	85	Sector agropecuario
2018	Senadores	Energia y Mineria	No	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Blas, Ines Imelda	1	FPV	1	Si	Catamarca	86	Energia
2018	Senadores	Servicios Publicos	Si	Desarrollo Social y Cultural	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Blas, Ines Imelda	1		2	Si	Catamarca	86	Tarifas
2018	Senadores	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Blas, Ines Imelda	1		3	Si	Catamarca	86	Impuestos
2018	Senadores	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Kunath, Sigrid Elisabeth	1		4	Si	Entre Rios	86	Salud
2018	Senadores	Energia y Mineria	Si	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Kunath, Sigrid Elisabeth	1		5	Si	Entre Rios	86	Energia
2018	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Catalan Magni, Julio Cesar	1		6	Si	Tierra del Fuego	86	Transporte
2018	Senadores	Politicas Sociales	No	Desarrollo Social y Cultural	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Pais, Juan Mario	1		7	Si	Chubut	86	ANSES
2018	Senadores	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Pais, Juan Mario	1		8	Si	Chubut	86	Informacion publica
2018	Senadores	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Pais, Juan Mario	1		9	Si	Chubut	86	Administracion publica
2018	Senadores	Infraestructura	No	Infraestructura, Vivienda y Transporte	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Pais, Juan Mario	1		10	Si	Chubut	86	Obras publicas
2018	Senadores	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Pais, Juan Mario	1		11	Si	Chubut	86	Seguridad
2018	Senadores	Energia y Mineria	Si	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Luenzo, Alfredo	1		12	Si	Chubut	86	Mineria
2018	Senadores	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Luenzo, Alfredo	1		13	Si	Chubut	86	Federalismo fiscal
2018	Senadores	Defensa y Seguridad	Si	Administracion Judicial, Defensa y Seguridad	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Perotti, Omar	1		14	Si	Santa Fe	86	Seguridad
2018	Senadores	Politica Exterior	No	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Perotti, Omar	1		15	Si	Santa Fe	86	Mercosur
2018	Senadores	Comercio y Turismo	No	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Mayans, Jose Miguel Angel	1		16	Si	Formosa	86	Comercio
2018	Senadores	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Mayans, Jose Miguel Angel	1		17	Si	Formosa	86	Federalismo fiscal
2018	Senadores	Politica Exterior	Si	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Ojeda, Jose Anatolio	1		18	Si	Tierra del Fuego	86	Malvinas
2018	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Ojeda, Jose Anatolio	1		19	Si	Tierra del Fuego	86	Transporte aereo
2018	Senadores	Politicas Sociales	Si	Desarrollo Social y Cultural	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Ojeda, Jose Anatolio	1		20	Si	Tierra del Fuego	86	ANSES
2018	Senadores	Inversion y Produccion	Si	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Ojeda, Jose Anatolio	1		21	Si	Tierra del Fuego	86	Industria
2018	Senadores	Energia y Mineria	Si	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Gonzalez, Maria Teresa	1		22	Si	Formosa	86	Gas
2018	Senadores	Inversion y Produccion	Si	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Gonzalez, Maria Teresa	1		23	Si	Formosa	86	Pymes
2018	Senadores	Politica Exterior	No	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Mirkin, Beatriz	1		24	Si	Tucuman	86	Malvinas
2018	Senadores	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Mirkin, Beatriz	1		25	Si	Tucuman	86	Sistema vial
2018	Senadores	Infraestructura	Si	Infraestructura, Vivienda y Transporte	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Mirkin, Beatriz	1		26	Si	Tucuman	86	Obras publicas
2018	Senadores	Politica Exterior	No	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Lopez Valverde, Cristina del Carmen	1		27	Si	San Juan	86	Mercosur
2018	Senadores	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Lopez Valverde, Cristina del Carmen	1		28	Si	San Juan	86	Transporte aereo
2018	Senadores	Inversion y Produccion	No	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Lopez Valverde, Cristina del Carmen	1		29	Si	San Juan	86	Pymes
2018	Senadores	Economia y Finanzas	No	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Sacnun, Maria de los Angeles	1		30	Si	Santa Fe	86	Politica economica
2018	Senadores	Servicios Publicos	No	Desarrollo Social y Cultural	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Sacnun, Maria de los Angeles	1		31	Si	Santa Fe	86	Tarifas
2018	Senadores	Trabajo y Empleo	No	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Sacnun, Maria de los Angeles	1		32	Si	Santa Fe	86	Empleo
2018	Senadores	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Sacnun, Maria de los Angeles	1		33	Si	Santa Fe	86	Salud
2018	Senadores	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Sacnun, Maria de los Angeles	1		34	Si	Santa Fe	86	Deuda en provincias
2018	Senadores	Servicios Publicos	Si	Desarrollo Social y Cultural	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Almiron, Ana Claudia	1		35	Si	Corrientes	86	Tarifas
2018	Senadores		No		272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Almiron, Ana Claudia	1		36	Si	Corrientes	86	Ganancias de empresas de servicios publicos
2018	Senadores	Politica Exterior	No	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Almiron, Ana Claudia	1		37	Si	Corrientes	86	Mercosur
2018	Senadores	Energia y Mineria	Si	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Ianni, Ana Maria	1		38	Si	Santa Cruz	86	Energia
2018	Senadores	Energia y Mineria	Si	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Ianni, Ana Maria	1		39	Si	Santa Cruz	86	Energia
2018	Senadores	Infraestructura	Si	Infraestructura, Vivienda y Transporte	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Ianni, Ana Maria	1		40	Si	Santa Cruz	86	Obras publicas
2018	Senadores	Ciencia, Investigacion y Desarrollo Tecnologico	No	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Garcia Larraburu, Silvina Marcela	1		41	Si	Rio Negro	86	Centros de investigacion y desarrollo tecnologico
2018	Senadores	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Garcia Larraburu, Silvina Marcela	1		42	Si	Rio Negro	86	Salud
2018	Senadores	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Garcia Larraburu, Silvina Marcela	1		43	Si	Rio Negro	86	Salud
2018	Senadores	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Garcia Larraburu, Silvina Marcela	1		44	Si	Rio Negro	86	Etica publica
2018	Senadores	Servicios Publicos	Si	Desarrollo Social y Cultural	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Garcia Larraburu, Silvina Marcela	1		45	Si	Rio Negro	86	Tarifas
2018	Senadores	Inversion y Produccion	Si	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Garcia Larraburu, Silvina Marcela	1		46	Si	Rio Negro	86	Industria
2018	Senadores	Inversion y Produccion	Si	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Pereyra, Guillermo Juan	1		47	No	Neuquen	86	Industria
2018	Senadores	Trabajo y Empleo	Si	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Pereyra, Guillermo Juan	1		48	No	Neuquen	86	Empleo
2018	Senadores	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Pereyra, Guillermo Juan	1		49	No	Neuquen	86	Salud
2018	Senadores	Energia y Mineria	No	Desarrollo Economico	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Pereyra, Guillermo Juan	1		50	Si	Neuquen	86	Gas
2018	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Pereyra, Guillermo Juan	1		51	Si	Neuquen	86	Sistema vial
2018	Senadores	Infraestructura	Si	Infraestructura, Vivienda y Transporte	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Fiore Viñuales, Maria Cristina del Valle	1		52	No	Salta	86	Obras publicas
2018	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Fiore Viñuales, Maria Cristina del Valle	1		53	Si	Salta	86	Transporte ferroviario
2018	Senadores	Politicas Sociales	Si	Desarrollo Social y Cultural	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Fiore Viñuales, Maria Cristina del Valle	1		54	No	Salta	86	Proteccion social
2018	Senadores	Servicios Publicos	Si	Desarrollo Social y Cultural	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Fiore Viñuales, Maria Cristina del Valle	1		55	Si	Salta	86	Tarifas
2018	Senadores	Defensa y Seguridad	Si	Administracion Judicial, Defensa y Seguridad	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Fiore Viñuales, Maria Cristina del Valle	1		56	Si	Salta	86	Seguridad
2018	Senadores	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Fiore Viñuales, Maria Cristina del Valle	1		57	Si	Salta	86	Federalismo fiscal
2018	Senadores	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Odarda, Maria Magdalena	1		58	No	Rio Negro	86	Defensa
2018	Senadores	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	272	Wed Apr 25 00:00:00 ART 2018	Marcos Peña		Opositor	Odarda, Maria Magdalena	1		59	No	Rio Negro	86	Auditoria
